date,county,state,fips,cases,deaths
2021-11-21,Trinity,California,6105.0,971,17.0
2021-11-21,Tulare,California,6107.0,85311,1054.0
2021-11-21,Tuolumne,California,6109.0,7752,138.0
2021-11-21,Ventura,California,6111.0,103376,1186.0
2021-11-21,Yolo,California,6113.0,21353,257.0
2021-11-21,Yuba,California,6115.0,11069,88.0
2021-11-22,Alameda,California,6001.0,124504,1489.0
2021-11-22,Alpine,California,6003.0,106,0.0
2021-11-22,Amador,California,6005.0,5728,66.0
2021-11-22,Butte,California,6007.0,25253,306.0
2021-11-22,Calaveras,California,6009.0,4349,84.0
2021-11-22,Colusa,California,6011.0,3229,19.0
2021-11-22,Contra Costa,California,6013.0,103138,1045.0
2021-11-22,Del Norte,California,6015.0,3804,42.0
2021-11-22,El Dorado,California,6017.0,18137,161.0
2021-11-22,Fresno,California,6019.0,155716,2242.0
2021-11-22,Glenn,California,6021.0,4548,48.0
2021-11-22,Humboldt,California,6023.0,10022,117.0
2021-11-22,Imperial,California,6025.0,38044,765.0
2021-11-22,Inyo,California,6027.0,2538,44.0
2021-11-22,Kern,California,6029.0,155990,1764.0
2021-11-22,Kings,California,6031.0,34990,359.0
2021-11-22,Lake,California,6033.0,6988,110.0
2021-11-22,Lassen,California,6035.0,7908,54.0
2021-11-22,Los Angeles,California,6037.0,1521208,27017.0
2021-11-22,Madera,California,6039.0,25981,300.0
2021-11-22,Marin,California,6041.0,18314,248.0
2021-11-22,Mariposa,California,6043.0,1562,17.0
2021-11-22,Mendocino,California,6045.0,8463,94.0
2021-11-22,Merced,California,6047.0,45124,662.0
2021-11-22,Modoc,California,6049.0,996,9.0
2021-11-22,Mono,California,6051.0,1818,5.0
2021-11-22,Monterey,California,6053.0,52298,615.0
2021-11-22,Napa,California,6055.0,13367,104.0
2021-11-22,Nevada,California,6057.0,9886,96.0
2021-11-22,Orange,California,6059.0,332619,5664.0
2021-11-22,Placer,California,6061.0,41809,465.0
2021-11-22,Plumas,California,6063.0,1910,7.0
2021-11-22,Riverside,California,6065.0,384437,5372.0
2021-11-22,Sacramento,California,6067.0,167158,2415.0
2021-11-22,San Benito,California,6069.0,7747,77.0
2021-11-22,San Bernardino,California,6071.0,371470,5912.0
2021-11-22,San Diego,California,6073.0,402884,4317.0
2021-11-22,San Francisco,California,6075.0,56528,669.0
2021-11-22,San Joaquin,California,6077.0,106896,1837.0
2021-11-22,San Luis Obispo,California,6079.0,31259,358.0
2021-11-22,San Mateo,California,6081.0,55988,627.0
2021-11-22,Santa Barbara,California,6083.0,46954,546.0
2021-11-22,Santa Clara,California,6085.0,150856,1919.0
2021-11-22,Santa Cruz,California,6087.0,21965,222.0
2021-11-22,Shasta,California,6089.0,25878,439.0
2021-11-22,Sierra,California,6091.0,216,0.0
2021-11-22,Siskiyou,California,6093.0,4850,69.0
2021-11-22,Solano,California,6095.0,47417,356.0
2021-11-22,Sonoma,California,6097.0,42842,412.0
2021-11-22,Stanislaus,California,6099.0,90634,1406.0
2021-11-22,Sutter,California,6101.0,14478,181.0
2021-11-22,Tehama,California,6103.0,10224,127.0
2021-11-22,Trinity,California,6105.0,984,17.0
2021-11-22,Tulare,California,6107.0,85522,1075.0
2021-11-22,Tuolumne,California,6109.0,7780,140.0
2021-11-22,Ventura,California,6111.0,103564,1186.0
2021-11-22,Yolo,California,6113.0,21423,257.0
2021-11-22,Yuba,California,6115.0,11117,88.0
2021-11-23,Alameda,California,6001.0,124627,1491.0
2021-11-23,Alpine,California,6003.0,106,0.0
2021-11-23,Amador,California,6005.0,5736,66.0
2021-11-23,Butte,California,6007.0,25274,305.0
2021-11-23,Calaveras,California,6009.0,4356,84.0
2021-11-23,Colusa,California,6011.0,3232,19.0
2021-11-23,Contra Costa,California,6013.0,103208,1045.0
2021-11-23,Del Norte,California,6015.0,3809,42.0
2021-11-23,El Dorado,California,6017.0,18145,161.0
2021-11-23,Fresno,California,6019.0,155803,2243.0
2021-11-23,Glenn,California,6021.0,4549,51.0
2021-11-23,Humboldt,California,6023.0,10033,117.0
2021-11-23,Imperial,California,6025.0,38079,765.0
2021-11-23,Inyo,California,6027.0,2538,44.0
2021-11-23,Kern,California,6029.0,156264,1769.0
2021-11-23,Kings,California,6031.0,35014,359.0
2021-11-23,Lake,California,6033.0,6991,110.0
2021-11-23,Lassen,California,6035.0,7912,54.0
2021-11-23,Los Angeles,California,6037.0,1521901,27046.0
2021-11-23,Madera,California,6039.0,25997,300.0
2021-11-23,Marin,California,6041.0,18327,248.0
2021-11-23,Mariposa,California,6043.0,1565,17.0
2021-11-23,Mendocino,California,6045.0,8476,94.0
2021-11-23,Merced,California,6047.0,45164,666.0
2021-11-23,Modoc,California,6049.0,1017,9.0
2021-11-23,Mono,California,6051.0,1828,5.0
2021-11-23,Monterey,California,6053.0,52314,631.0
2021-11-23,Napa,California,6055.0,13372,104.0
2021-11-23,Nevada,California,6057.0,9905,96.0
2021-11-23,Orange,California,6059.0,332770,5666.0
2021-11-23,Placer,California,6061.0,41836,465.0
2021-11-23,Plumas,California,6063.0,1910,7.0
2021-11-23,Riverside,California,6065.0,384645,5395.0
2021-11-23,Sacramento,California,6067.0,167293,2422.0
2021-11-23,San Benito,California,6069.0,7751,77.0
2021-11-23,San Bernardino,California,6071.0,371700,5926.0
2021-11-23,San Diego,California,6073.0,404269,4317.0
2021-11-23,San Francisco,California,6075.0,56565,669.0
2021-11-23,San Joaquin,California,6077.0,106931,1837.0
2021-11-23,San Luis Obispo,California,6079.0,31274,358.0
2021-11-23,San Mateo,California,6081.0,56028,627.0
2021-11-23,Santa Barbara,California,6083.0,46996,546.0
2021-11-23,Santa Clara,California,6085.0,151010,1920.0
2021-11-23,Santa Cruz,California,6087.0,21990,222.0
2021-11-23,Shasta,California,6089.0,25882,440.0
2021-11-23,Sierra,California,6091.0,216,0.0
2021-11-23,Siskiyou,California,6093.0,4857,70.0
2021-11-23,Solano,California,6095.0,47417,356.0
2021-11-23,Sonoma,California,6097.0,42888,412.0
2021-11-23,Stanislaus,California,6099.0,90969,1412.0
2021-11-23,Sutter,California,6101.0,14492,181.0
2021-11-23,Tehama,California,6103.0,10224,127.0
2021-11-23,Trinity,California,6105.0,985,17.0
2021-11-23,Tulare,California,6107.0,85551,1075.0
2021-11-23,Tuolumne,California,6109.0,7795,141.0
2021-11-23,Ventura,California,6111.0,103597,1186.0
2021-11-23,Yolo,California,6113.0,21441,257.0
2021-11-23,Yuba,California,6115.0,11135,88.0
2021-11-24,Alameda,California,6001.0,124679,1494.0
2021-11-24,Alpine,California,6003.0,106,0.0
2021-11-24,Amador,California,6005.0,5736,66.0
2021-11-24,Butte,California,6007.0,25295,309.0
2021-11-24,Calaveras,California,6009.0,4356,85.0
2021-11-24,Colusa,California,6011.0,3235,19.0
2021-11-24,Contra Costa,California,6013.0,103292,1045.0
2021-11-24,Del Norte,California,6015.0,3821,42.0
2021-11-24,El Dorado,California,6017.0,18166,161.0
2021-11-24,Fresno,California,6019.0,155899,2246.0
2021-11-24,Glenn,California,6021.0,4551,51.0
2021-11-24,Humboldt,California,6023.0,10043,117.0
2021-11-24,Imperial,California,6025.0,38128,768.0
2021-11-24,Inyo,California,6027.0,2543,45.0
2021-11-24,Kern,California,6029.0,156517,1781.0
2021-11-24,Kings,California,6031.0,35038,363.0
2021-11-24,Lake,California,6033.0,6990,110.0
2021-11-24,Lassen,California,6035.0,7923,57.0
2021-11-24,Los Angeles,California,6037.0,1523244,27074.0
2021-11-24,Madera,California,6039.0,26005,300.0
2021-11-24,Marin,California,6041.0,18342,248.0
2021-11-24,Mariposa,California,6043.0,1565,17.0
2021-11-24,Mendocino,California,6045.0,8488,94.0
2021-11-24,Merced,California,6047.0,45207,670.0
2021-11-24,Modoc,California,6049.0,1021,9.0
2021-11-24,Mono,California,6051.0,1829,5.0
2021-11-24,Monterey,California,6053.0,52340,631.0
2021-11-24,Napa,California,6055.0,13373,104.0
2021-11-24,Nevada,California,6057.0,9914,103.0
2021-11-24,Orange,California,6059.0,332950,5675.0
2021-11-24,Placer,California,6061.0,41881,468.0
2021-11-24,Plumas,California,6063.0,1912,7.0
2021-11-24,Riverside,California,6065.0,384945,5423.0
2021-11-24,Sacramento,California,6067.0,167399,2423.0
2021-11-24,San Benito,California,6069.0,7759,77.0
2021-11-24,San Bernardino,California,6071.0,371882,5944.0
2021-11-24,San Diego,California,6073.0,404771,4319.0
2021-11-24,San Francisco,California,6075.0,56617,669.0
2021-11-24,San Joaquin,California,6077.0,107000,1837.0
2021-11-24,San Luis Obispo,California,6079.0,31294,358.0
2021-11-24,San Mateo,California,6081.0,56058,627.0
2021-11-24,Santa Barbara,California,6083.0,47035,548.0
2021-11-24,Santa Clara,California,6085.0,151169,1923.0
2021-11-24,Santa Cruz,California,6087.0,22028,222.0
2021-11-24,Shasta,California,6089.0,25917,440.0
2021-11-24,Sierra,California,6091.0,217,0.0
2021-11-24,Siskiyou,California,6093.0,4864,70.0
2021-11-24,Solano,California,6095.0,47427,356.0
2021-11-24,Sonoma,California,6097.0,42912,412.0
2021-11-24,Stanislaus,California,6099.0,91064,1413.0
2021-11-24,Sutter,California,6101.0,14494,181.0
2021-11-24,Tehama,California,6103.0,10230,129.0
2021-11-24,Trinity,California,6105.0,989,17.0
2021-11-24,Tulare,California,6107.0,85614,1082.0
2021-11-24,Tuolumne,California,6109.0,7807,141.0
2021-11-24,Ventura,California,6111.0,103646,1188.0
2021-11-24,Yolo,California,6113.0,21451,257.0
2021-11-24,Yuba,California,6115.0,11149,88.0
2021-11-25,Alameda,California,6001.0,124679,1499.0
2021-11-25,Alpine,California,6003.0,106,0.0
2021-11-25,Amador,California,6005.0,5736,66.0
2021-11-25,Butte,California,6007.0,25295,309.0
2021-11-25,Calaveras,California,6009.0,4356,85.0
2021-11-25,Colusa,California,6011.0,3235,19.0
2021-11-25,Contra Costa,California,6013.0,103292,1045.0
2021-11-25,Del Norte,California,6015.0,3821,42.0
2021-11-25,El Dorado,California,6017.0,18166,161.0
2021-11-25,Fresno,California,6019.0,155899,2246.0
2021-11-25,Glenn,California,6021.0,4551,51.0
2021-11-25,Humboldt,California,6023.0,10043,117.0
2021-11-25,Imperial,California,6025.0,38128,768.0
2021-11-25,Inyo,California,6027.0,2543,45.0
2021-11-25,Kern,California,6029.0,156517,1781.0
2021-11-25,Kings,California,6031.0,35038,363.0
2021-11-25,Lake,California,6033.0,6990,110.0
2021-11-25,Lassen,California,6035.0,7923,57.0
2021-11-25,Los Angeles,California,6037.0,1523244,27074.0
2021-11-25,Madera,California,6039.0,26005,300.0
2021-11-25,Marin,California,6041.0,18342,248.0
2021-11-25,Mariposa,California,6043.0,1567,18.0
2021-11-25,Mendocino,California,6045.0,8488,94.0
2021-11-25,Merced,California,6047.0,45207,670.0
2021-11-25,Modoc,California,6049.0,1021,9.0
2021-11-25,Mono,California,6051.0,1829,5.0
2021-11-25,Monterey,California,6053.0,52340,631.0
2021-11-25,Napa,California,6055.0,13373,104.0
2021-11-25,Nevada,California,6057.0,9914,103.0
2021-11-25,Orange,California,6059.0,332950,5675.0
2021-11-25,Placer,California,6061.0,41881,468.0
2021-11-25,Plumas,California,6063.0,1912,7.0
2021-11-25,Riverside,California,6065.0,384945,5423.0
2021-11-25,Sacramento,California,6067.0,167399,2423.0
2021-11-25,San Benito,California,6069.0,7759,77.0
2021-11-25,San Bernardino,California,6071.0,371882,5944.0
2021-11-25,San Diego,California,6073.0,404771,4319.0
2021-11-25,San Francisco,California,6075.0,56617,669.0
2021-11-25,San Joaquin,California,6077.0,107000,1837.0
2021-11-25,San Luis Obispo,California,6079.0,31294,358.0
2021-11-25,San Mateo,California,6081.0,56058,627.0
2021-11-25,Santa Barbara,California,6083.0,47035,548.0
2021-11-25,Santa Clara,California,6085.0,151169,1923.0
2021-11-25,Santa Cruz,California,6087.0,22028,222.0
2021-11-25,Shasta,California,6089.0,25917,440.0
2021-11-25,Sierra,California,6091.0,217,0.0
2021-11-25,Siskiyou,California,6093.0,4864,70.0
2021-11-25,Solano,California,6095.0,47427,356.0
2021-11-25,Sonoma,California,6097.0,42912,412.0
2021-11-25,Stanislaus,California,6099.0,91064,1413.0
2021-11-25,Sutter,California,6101.0,14494,181.0
2021-11-25,Tehama,California,6103.0,10230,129.0
2021-11-25,Trinity,California,6105.0,989,17.0
2021-11-25,Tulare,California,6107.0,85614,1082.0
2021-11-25,Tuolumne,California,6109.0,7807,141.0
2021-11-25,Ventura,California,6111.0,103646,1188.0
2021-11-25,Yolo,California,6113.0,21451,257.0
2021-11-25,Yuba,California,6115.0,11149,88.0
2021-11-26,Alameda,California,6001.0,124679,1500.0
2021-11-26,Alpine,California,6003.0,106,0.0
2021-11-26,Amador,California,6005.0,5737,66.0
2021-11-26,Butte,California,6007.0,25295,309.0
2021-11-26,Calaveras,California,6009.0,4356,85.0
2021-11-26,Colusa,California,6011.0,3235,19.0
2021-11-26,Contra Costa,California,6013.0,103292,1045.0
2021-11-26,Del Norte,California,6015.0,3821,42.0
2021-11-26,El Dorado,California,6017.0,18166,161.0
2021-11-26,Fresno,California,6019.0,155899,2246.0
2021-11-26,Glenn,California,6021.0,4551,51.0
2021-11-26,Humboldt,California,6023.0,10043,117.0
2021-11-26,Imperial,California,6025.0,38128,768.0
2021-11-26,Inyo,California,6027.0,2543,45.0
2021-11-26,Kern,California,6029.0,156517,1781.0
2021-11-26,Kings,California,6031.0,35038,363.0
2021-11-26,Lake,California,6033.0,6990,110.0
2021-11-26,Lassen,California,6035.0,7923,57.0
2021-11-26,Los Angeles,California,6037.0,1524998,27102.0
2021-11-26,Madera,California,6039.0,26005,311.0
2021-11-26,Marin,California,6041.0,18342,248.0
2021-11-26,Mariposa,California,6043.0,1567,18.0
2021-11-26,Mendocino,California,6045.0,8488,94.0
2021-11-26,Merced,California,6047.0,45207,670.0
2021-11-26,Modoc,California,6049.0,1021,9.0
2021-11-26,Mono,California,6051.0,1829,4.0
2021-11-26,Monterey,California,6053.0,52340,631.0
2021-11-26,Napa,California,6055.0,13373,104.0
2021-11-26,Nevada,California,6057.0,9914,103.0
2021-11-26,Orange,California,6059.0,332950,5675.0
2021-11-26,Placer,California,6061.0,41881,468.0
2021-11-26,Plumas,California,6063.0,1912,7.0
2021-11-26,Riverside,California,6065.0,384945,5423.0
2021-11-26,Sacramento,California,6067.0,167399,2423.0
2021-11-26,San Benito,California,6069.0,7759,77.0
2021-11-26,San Bernardino,California,6071.0,371882,5944.0
2021-11-26,San Diego,California,6073.0,404771,4319.0
2021-11-26,San Francisco,California,6075.0,56617,669.0
2021-11-26,San Joaquin,California,6077.0,107000,1837.0
2021-11-26,San Luis Obispo,California,6079.0,31294,358.0
2021-11-26,San Mateo,California,6081.0,56058,629.0
2021-11-26,Santa Barbara,California,6083.0,47035,548.0
2021-11-26,Santa Clara,California,6085.0,151169,1923.0
2021-11-26,Santa Cruz,California,6087.0,22028,222.0
2021-11-26,Shasta,California,6089.0,25917,440.0
2021-11-26,Sierra,California,6091.0,217,0.0
2021-11-26,Siskiyou,California,6093.0,4864,70.0
2021-11-26,Solano,California,6095.0,47427,356.0
2021-11-26,Sonoma,California,6097.0,42912,412.0
2021-11-26,Stanislaus,California,6099.0,91299,1413.0
2021-11-26,Sutter,California,6101.0,14494,181.0
2021-11-26,Tehama,California,6103.0,10230,129.0
2021-11-26,Trinity,California,6105.0,989,17.0
2021-11-26,Tulare,California,6107.0,85614,1082.0
2021-11-26,Tuolumne,California,6109.0,7807,141.0
2021-11-26,Ventura,California,6111.0,103646,1188.0
2021-11-26,Yolo,California,6113.0,21451,257.0
2021-11-26,Yuba,California,6115.0,11149,88.0
2021-11-27,Alameda,California,6001.0,124679,1500.0
2021-11-27,Alpine,California,6003.0,106,0.0
2021-11-27,Amador,California,6005.0,5737,66.0
2021-11-27,Butte,California,6007.0,25295,309.0
2021-11-27,Calaveras,California,6009.0,4356,85.0
2021-11-27,Colusa,California,6011.0,3235,19.0
2021-11-27,Contra Costa,California,6013.0,103292,1045.0
2021-11-27,Del Norte,California,6015.0,3821,42.0
2021-11-27,El Dorado,California,6017.0,18166,161.0
2021-11-27,Fresno,California,6019.0,155899,2246.0
2021-11-27,Glenn,California,6021.0,4551,51.0
2021-11-27,Humboldt,California,6023.0,10043,117.0
2021-11-27,Imperial,California,6025.0,38128,768.0
2021-11-27,Inyo,California,6027.0,2543,45.0
2021-11-27,Kern,California,6029.0,156517,1781.0
2021-11-27,Kings,California,6031.0,35038,363.0
2021-11-27,Lake,California,6033.0,6990,110.0
2021-11-27,Lassen,California,6035.0,7923,57.0
2021-11-27,Los Angeles,California,6037.0,1525616,27121.0
2021-11-27,Madera,California,6039.0,26005,311.0
2021-11-27,Marin,California,6041.0,18342,248.0
2021-11-27,Mariposa,California,6043.0,1567,18.0
2021-11-27,Mendocino,California,6045.0,8488,94.0
2021-11-27,Merced,California,6047.0,45207,670.0
2021-11-27,Modoc,California,6049.0,1021,9.0
2021-11-27,Mono,California,6051.0,1829,4.0
2021-11-27,Monterey,California,6053.0,52340,631.0
2021-11-27,Napa,California,6055.0,13373,104.0
2021-11-27,Nevada,California,6057.0,9914,103.0
2021-11-27,Orange,California,6059.0,332950,5675.0
2021-11-27,Placer,California,6061.0,41881,468.0
2021-11-27,Plumas,California,6063.0,1912,7.0
2021-11-27,Riverside,California,6065.0,384945,5423.0
2021-11-27,Sacramento,California,6067.0,167399,2423.0
2021-11-27,San Benito,California,6069.0,7759,77.0
2021-11-27,San Bernardino,California,6071.0,371882,5944.0
2021-11-27,San Diego,California,6073.0,404771,4319.0
2021-11-27,San Francisco,California,6075.0,56617,669.0
2021-11-27,San Joaquin,California,6077.0,107000,1837.0
2021-11-27,San Luis Obispo,California,6079.0,31294,358.0
2021-11-27,San Mateo,California,6081.0,56058,629.0
2021-11-27,Santa Barbara,California,6083.0,47035,548.0
2021-11-27,Santa Clara,California,6085.0,151169,1923.0
2021-11-27,Santa Cruz,California,6087.0,22028,222.0
2021-11-27,Shasta,California,6089.0,25917,440.0
2021-11-27,Sierra,California,6091.0,217,0.0
2021-11-27,Siskiyou,California,6093.0,4864,70.0
2021-11-27,Solano,California,6095.0,47427,356.0
2021-11-27,Sonoma,California,6097.0,42912,412.0
2021-11-27,Stanislaus,California,6099.0,91299,1413.0
2021-11-27,Sutter,California,6101.0,14494,181.0
2021-11-27,Tehama,California,6103.0,10230,129.0
2021-11-27,Trinity,California,6105.0,989,17.0
2021-11-27,Tulare,California,6107.0,85614,1082.0
2021-11-27,Tuolumne,California,6109.0,7807,141.0
2021-11-27,Ventura,California,6111.0,103646,1188.0
2021-11-27,Yolo,California,6113.0,21451,257.0
2021-11-27,Yuba,California,6115.0,11149,88.0
2021-11-28,Alameda,California,6001.0,124679,1504.0
2021-11-28,Alpine,California,6003.0,106,0.0
2021-11-28,Amador,California,6005.0,5737,66.0
2021-11-28,Butte,California,6007.0,25295,309.0
2021-11-28,Calaveras,California,6009.0,4356,85.0
2021-11-28,Colusa,California,6011.0,3235,19.0
2021-11-28,Contra Costa,California,6013.0,103292,1045.0
2021-11-28,Del Norte,California,6015.0,3821,42.0
2021-11-28,El Dorado,California,6017.0,18166,161.0
2021-11-28,Fresno,California,6019.0,155899,2246.0
2021-11-28,Glenn,California,6021.0,4551,51.0
2021-11-28,Humboldt,California,6023.0,10043,117.0
2021-11-28,Imperial,California,6025.0,38128,768.0
2021-11-28,Inyo,California,6027.0,2543,45.0
2021-11-28,Kern,California,6029.0,156517,1781.0
2021-11-28,Kings,California,6031.0,35038,363.0
2021-11-28,Lake,California,6033.0,6990,110.0
2021-11-28,Lassen,California,6035.0,7923,57.0
2021-11-28,Los Angeles,California,6037.0,1526190,27128.0
2021-11-28,Madera,California,6039.0,26005,311.0
2021-11-28,Marin,California,6041.0,18342,248.0
2021-11-28,Mariposa,California,6043.0,1567,18.0
2021-11-28,Mendocino,California,6045.0,8488,94.0
2021-11-28,Merced,California,6047.0,45207,670.0
2021-11-28,Modoc,California,6049.0,1021,9.0
2021-11-28,Mono,California,6051.0,1829,4.0
2021-11-28,Monterey,California,6053.0,52340,631.0
2021-11-28,Napa,California,6055.0,13373,104.0
2021-11-28,Nevada,California,6057.0,9914,103.0
2021-11-28,Orange,California,6059.0,332950,5675.0
2021-11-28,Placer,California,6061.0,41881,468.0
2021-11-28,Plumas,California,6063.0,1912,7.0
2021-11-28,Riverside,California,6065.0,384945,5423.0
2021-11-28,Sacramento,California,6067.0,167399,2423.0
2021-11-28,San Benito,California,6069.0,7759,77.0
2021-11-28,San Bernardino,California,6071.0,371882,5944.0
2021-11-28,San Diego,California,6073.0,404771,4319.0
